BHK,Rent,Size,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,floor_number,total_floors
2,8000,190,2,3,0,1,2,1,1
3,16000,1350,2,3,2,1,2,1,3
2,12333,1200,2,3,2,1,2,0,1
1,9500,400,1,3,2,0,1,3,4
2,16000,1200,2,3,1,1,2,0,4
3,20000,1400,2,3,1,1,3,4,5
3,14000,1300,1,3,2,0,3,2,3
1,7500,400,1,3,2,1,1,2,2
1,13900,650,2,3,2,1,1,1,6
1,5500,500,2,3,2,0,1,2,3
2,9000,875,2,3,1,1,2,4,5
1,4700,850,2,3,2,1,2,3,3
3,30000,1730,2,3,1,1,3,7,9
3,16500,1500,1,3,1,0,3,2,6
3,24000,1600,1,3,1,1,3,4,4
2,9500,900,2,3,2,1,2,1,2
2,12000,925,2,3,1,1,2,2,2
2,15000,1500,2,3,2,1,2,2,4
3,22500,1600,1,3,1,2,3,1,3
3,32000,1300,1,3,1,0,3,2,3
2,10000,1200,2,3,1,1,2,0,3
2,13000,133,2,3,1,1,2,1,2
2,7000,950,2,3,2,2,2,0,1
3,12000,1200,2,3,1,1,3,3,4
2,7500,950,2,3,2,1,2,1,2
2,15000,1095,2,3,1,1,2,4,5
1,8000,400,2,3,2,1,1,3,4
3,25000,2210,2,3,1,2,3,4,5
3,26000,1450,2,3,1,1,2,4,5
3,15000,192,2,3,1,1,3,2,4
1,3000,80,2,3,1,1,1,0,2
2,12500,1315,2,3,1,1,2,0,2
3,42000,1600,1,3,1,1,3,2,5
2,20000,1450,2,3,1,1,2,2,6
3,40000,1900,1,3,1,1,3,2,5
3,45000,2600,1,3,1,1,3,2,5
1,8500,450,2,3,2,1,2,0,1
2,15000,1000,2,3,1,1,2,4,5
2,9000,100,2,3,2,1,2,2,3
2,14000,1100,2,3,2,1,2,0,3
2,11000,1200,2,3,2,1,2,2,2
2,10000,1400,2,3,2,1,2,2,4
3,55000,2000,1,3,1,2,3,0,12
2,10000,1070,1,3,2,2,2,2,5
2,25000,1450,1,3,2,2,2,3,3
2,27000,1230,2,3,0,1,2,1,6
2,12000,1000,2,3,1,0,3,0,2
2,16000,1200,2,3,2,1,2,1,2
2,8000,150,2,3,2,1,2,0,1
2,14000,850,2,3,1,2,2,4,6
2,10000,1300,2,3,2,1,2,0,1
2,16000,1250,2,3,1,1,2,1,5
1,6000,100,2,3,2,1,1,2,3
3,26000,1550,1,3,2,0,2,4,5
2,13000,1300,1,3,2,1,2,2,2
3,28000,1600,1,3,1,0,2,5,20
2,8500,1200,2,3,2,1,3,0,2
2,12500,1200,2,3,1,1,2,2,5
3,25000,1970,2,3,1,1,3,5,9
2,10000,650,1,3,2,0,2,4,4
2,12000,1000,2,3,2,1,3,4,5
3,15000,1500,2,3,2,1,3,1,1
2,6000,1250,2,3,2,2,2,0,1
3,30000,1940,1,3,1,0,3,1,5
2,18000,700,1,3,2,1,2,7,8
2,8500,700,2,3,1,1,1,2,3
2,7500,100,2,3,2,1,2,1,3
1,12000,300,2,3,1,1,1,2,3
2,15000,980,2,3,1,1,2,3,5
2,15500,800,2,3,1,1,2,2,2
3,20000,1250,2,3,2,1,2,2,6
2,11000,1000,1,3,1,2,2,0,1
2,15000,1000,2,3,2,1,2,0,4
3,17000,1800,1,3,2,1,3,0,1
3,20000,2000,1,3,1,1,3,1,3
3,20000,1500,2,3,1,1,3,1,6
2,12000,1050,2,3,2,1,3,3,4
2,25000,1100,2,3,0,1,2,1,7
2,11500,1000,1,3,1,1,2,2,3
2,6500,700,2,3,2,1,2,2,3
1,10000,750,2,3,2,1,1,1,2
1,6000,450,2,3,2,1,1,2,6
3,14000,1000,2,3,2,1,2,1,2
3,34000,1500,1,3,1,2,3,2,14
2,15000,1550,2,3,0,2,2,0,13
2,20000,1450,2,3,1,1,2,2,3
2,9500,650,1,3,2,1,2,3,5
2,10000,650,1,3,2,1,2,3,5
3,30000,1500,1,3,1,1,3,5,5
2,13000,900,2,3,0,1,2,2,3
3,45000,1645,1,3,1,1,3,8,19
2,8000,600,2,3,2,1,2,4,7
2,25000,1250,2,3,1,1,2,0,6
2,12000,1300,1,3,1,0,2,1,2
2,19000,1000,1,3,1,2,2,1,3
3,22000,1500,2,3,1,1,3,4,6
2,15000,1150,2,3,1,1,2,4,5
2,15000,110,2,3,1,1,2,2,3
2,10000,103,2,3,2,1,2,0,1
2,10000,1050,1,3,2,0,2,4,5
2,7000,60,2,3,2,1,2,1,6
2,15000,1170,2,3,2,1,2,2,4
2,9500,167,2,3,2,1,2,0,1
1,6500,500,2,3,1,1,1,2,2
1,10000,600,2,3,2,1,1,0,4
1,8000,600,2,3,2,1,1,1,4
1,3300,200,2,3,2,1,1,0,2
2,12000,600,2,3,2,1,1,1,2
2,20000,900,2,3,1,1,2,2,4
2,12000,800,2,3,2,1,2,0,6
3,20000,1000,1,3,1,1,2,2,4
3,70000,3200,1,3,1,2,3,11,15
2,10000,1400,2,3,0,1,2,0,1
1,8500,550,2,3,2,1,1,0,2
1,8000,540,1,3,2,2,1,4,4
1,8000,400,2,3,2,1,1,0,3
2,13000,1225,2,3,2,0,2,2,4
3,15500,1430,1,3,0,1,2,1,1
2,30000,1200,2,3,0,1,2,2,25
2,10000,1197,2,3,2,1,2,0,2
2,18000,1150,1,3,1,0,2,2,5
1,12000,500,2,3,1,1,1,4,5
2,9000,1200,1,3,1,1,2,0,2
1,6000,500,2,3,1,1,2,2,4
3,32000,1600,2,3,0,1,3,3,6
2,36000,1100,2,3,0,1,2,1,5
2,17000,1220,2,3,1,1,2,1,6
3,20000,1500,2,3,0,1,3,2,5
1,9000,500,2,3,2,1,1,4,4
2,9500,850,2,3,2,1,2,2,3
2,7000,1000,2,3,2,1,2,2,3
3,17000,100,1,3,2,1,3,1,1
2,19500,1140,2,3,0,1,2,0,5
2,25000,1100,2,3,0,1,2,2,3
3,14000,1400,2,3,1,1,2,3,4
2,16000,1350,2,3,1,1,2,3,5
2,15000,180,1,3,2,1,2,0,2
2,13000,1250,2,3,2,1,2,2,6
2,12000,1300,2,3,2,1,2,2,5
2,12000,840,2,3,2,1,2,2,4
2,7500,1200,2,3,1,1,2,1,3
2,13000,700,2,3,0,1,2,3,4
4,52000,2700,2,3,0,1,4,11,13
2,22000,1100,1,3,0,2,2,1,12
2,18000,1000,1,3,1,0,2,0,2
2,7000,1000,2,3,1,1,3,1,2
3,16500,1600,2,3,1,2,3,2,5
3,13000,1550,1,3,2,0,3,1,5
1,6000,600,2,3,1,1,1,0,4
1,6000,500,2,3,1,1,1,1,2
2,21000,1100,1,3,1,1,2,4,5
3,10000,1000,1,3,0,2,2,2,2
2,12000,1000,2,3,1,1,2,2,2
3,30000,1800,1,3,2,1,3,5,5
2,15000,1300,1,3,1,1,2,3,5
2,10000,1100,2,3,2,1,2,0,2
2,9000,950,2,3,2,1,2,2,3
2,10000,1000,1,3,1,0,2,2,3
2,8000,1200,2,3,2,1,2,1,3
6,60000,2800,2,3,0,1,7,0,3
2,8000,550,2,3,2,1,2,2,4
2,8500,1000,1,3,1,1,2,2,16
2,7500,800,2,3,1,1,2,2,4
2,5000,600,2,3,2,1,1,0,2
3,30000,1800,1,3,2,2,3,5,5
1,7500,500,2,3,1,1,1,1,3
2,12000,1000,2,3,2,1,2,2,4
2,15500,1100,2,3,1,1,2,3,4
3,26000,1450,2,3,1,2,2,4,7
1,8000,550,2,3,1,1,1,2,3
2,12000,933,2,3,2,0,2,2,5
3,15000,1100,1,3,1,1,2,1,10
2,10000,1030,2,3,1,2,2,3,6
3,20000,1150,1,3,1,2,3,2,4
2,12500,850,1,3,2,0,2,0,5
2,18000,1000,2,3,2,1,2,2,3
3,21000,1400,1,3,1,2,3,3,4
3,95000,2700,1,3,0,0,3,23,30
3,26000,1700,1,3,1,2,3,7,14
3,53000,1742,2,3,1,2,2,25,35
2,13000,1000,2,3,2,1,2,3,4
2,12000,1440,2,3,1,1,2,1,3
3,28000,1600,2,3,1,1,3,1,6
3,57000,1838,2,3,2,0,3,4,30
2,10000,1200,2,3,2,0,2,2,2
3,21467,200,2,3,2,1,1,1,1
1,32000,1050,1,3,0,0,1,2,3
1,7000,400,1,3,2,1,1,4,4
2,30000,1350,2,3,1,0,2,5,14
3,40000,1960,2,3,2,0,3,13,25
1,9000,800,2,3,2,1,1,1,2
2,15000,1000,2,3,2,0,2,2,5
2,18000,1100,2,3,2,1,2,1,4
3,25000,1480,2,3,0,1,3,2,3
1,8500,700,1,3,2,1,1,0,3
3,20000,1500,2,3,0,1,2,5,6
2,12000,1000,2,3,1,1,2,5,6
2,12500,900,2,3,1,1,2,1,3
3,25000,1250,2,3,1,1,2,2,8
2,10000,1100,2,3,2,1,3,2,2
3,18000,1300,2,3,1,0,2,3,3
3,12000,1275,1,3,2,1,2,4,5
3,13000,1265,2,3,1,1,3,2,5
1,13000,700,1,3,2,0,1,1,3
2,25000,1150,2,3,0,1,2,1,5
2,9000,850,1,3,1,2,2,0,2
2,10000,1285,2,3,1,1,2,2,4
3,15000,2000,2,3,1,1,3,0,2
2,20000,1000,2,3,1,1,3,1,1
1,13500,700,2,3,1,1,1,4,4
3,21000,1100,2,3,1,1,2,4,10
2,10000,1000,2,3,1,1,2,1,3
2,10000,800,2,3,2,1,2,0,5
2,10000,1400,2,3,0,1,2,0,1
2,24000,1350,1,3,1,1,2,1,5
2,13000,1100,2,3,1,1,2,1,4
2,8000,840,2,3,2,1,2,2,3
2,55000,1325,2,3,0,1,2,6,8
5,50000,3500,1,3,2,1,6,2,3
3,32000,1250,1,3,1,1,3,5,6
3,22000,1500,2,3,1,1,3,3,6
2,8500,1050,1,3,2,1,2,1,2
3,12000,1200,2,3,1,1,2,2,3
3,15000,1500,1,3,1,1,3,4,5
1,3000,100,2,3,1,1,1,1,2
3,52000,1742,2,3,1,2,3,23,35
2,9500,650,1,3,2,1,2,3,4
3,46000,2235,1,3,2,2,5,0,10
2,12000,1000,2,3,1,1,2,1,3
2,8000,175,2,3,1,1,2,1,3
2,9000,160,2,3,2,1,2,0,2
2,10000,1200,2,3,0,1,2,2,3
2,39000,1283,2,3,2,0,2,5,34
1,9000,600,2,3,1,1,1,1,3
3,25000,1500,1,3,1,2,3,1,2
1,14000,540,1,3,2,0,1,1,5
1,6000,500,2,3,2,1,1,2,2
2,15000,1100,2,3,2,1,2,1,4
2,8000,1350,1,3,2,0,2,1,2
1,6000,400,2,3,2,1,1,2,2
2,10000,120,2,3,1,1,2,0,2
3,35000,3050,2,3,1,1,3,0,2
2,16000,400,2,3,2,1,3,0,2
2,14000,800,2,3,1,1,2,1,4
2,10000,90,2,3,2,1,1,0,3
1,7000,500,2,3,2,1,1,1,4
2,8000,1150,2,3,2,1,2,1,4
3,22000,1700,2,3,1,1,2,2,3
2,12000,1000,2,3,2,1,2,3,5
3,10000,1100,1,3,1,1,1,1,4
3,15000,1360,2,3,1,1,3,6,8
1,6500,400,2,3,2,1,1,1,2
2,25000,1150,2,3,2,1,2,1,4
2,12000,700,2,3,1,1,2,1,5
1,9000,100,1,3,2,1,1,-1,1
2,7000,800,1,3,2,0,2,0,1
2,20000,500,2,3,1,1,2,1,5
2,9000,900,2,3,1,1,2,1,3
3,30000,1500,1,3,1,1,2,3,4
3,15500,1600,2,3,1,2,3,1,4
2,10500,1300,2,3,2,1,2,1,3
3,16000,1305,2,3,1,1,2,2,5
1,6000,400,2,3,2,1,1,1,2
2,15000,600,2,3,0,1,2,1,2
2,21000,1130,2,3,2,0,2,3,5
1,9000,890,1,3,1,0,1,4,5
3,30000,1606,2,3,1,1,3,9,19
1,6500,650,2,3,2,1,1,0,3
2,6000,600,2,3,2,1,1,3,4
2,45000,1350,1,3,0,0,2,20,35
2,15000,1050,2,3,2,1,2,1,4
2,16000,1600,2,3,2,1,3,1,2
3,22000,1840,2,3,1,1,3,3,6
2,12000,1100,2,3,2,1,2,5,6
2,13000,800,2,3,1,1,2,2,3
2,10000,800,2,3,2,1,2,0,3
2,15000,1100,2,3,1,1,2,1,5
3,15000,2000,2,3,1,1,3,0,1
1,9000,750,2,3,2,1,1,2,5
3,20000,1650,2,3,1,1,2,3,5
2,6500,600,2,3,2,1,2,2,2
3,45000,2352,1,3,1,2,4,1,5
3,42000,2671,1,3,1,2,3,2,14
2,12000,550,2,3,2,1,2,1,4
3,24000,1700,2,3,1,1,4,1,5
2,16000,1050,1,3,1,1,2,2,2
6,20000,2400,2,3,2,2,4,0,1
2,15000,800,2,3,1,1,2,1,2
2,15000,1000,2,3,1,1,2,2,3
2,8000,1100,2,3,2,1,2,2,3
1,6500,160,2,3,2,1,1,0,1
2,22000,1230,2,3,1,2,2,5,5
1,6200,500,2,3,2,1,1,0,5
1,9000,300,2,3,0,1,1,2,4
2,9000,1156,1,3,2,0,2,0,2
2,15000,1100,2,3,1,1,2,2,4
2,15000,1250,1,3,1,0,2,3,4
3,15000,900,2,3,1,1,3,0,1
1,6800,650,2,3,2,1,1,2,3
1,5000,350,2,3,2,1,1,2,3
2,12000,1500,2,3,0,1,2,0,3
2,12000,100,2,3,1,1,2,0,3
2,12000,900,2,3,1,1,2,2,4
2,18000,990,2,3,0,1,2,3,3
3,25000,1700,2,3,1,1,3,5,5
2,15000,900,2,3,0,1,2,3,6
3,23000,1700,2,3,1,1,3,2,5
2,10500,1050,2,3,2,1,2,0,3
3,37000,1550,2,3,1,1,3,3,5
2,16000,1050,1,3,1,1,2,1,2
3,25000,1600,2,3,1,1,3,4,5
2,14000,1250,2,3,2,1,2,1,4
2,10000,700,2,3,1,1,1,3,4
2,12500,1100,2,3,1,1,2,2,3
2,15000,850,2,3,1,1,1,3,5
3,35000,1700,1,3,1,0,3,2,3
3,30000,1800,1,3,0,1,3,1,5
1,8000,520,2,3,1,1,1,3,5
2,7000,800,2,3,2,1,2,0,1
1,5500,67,2,3,1,1,1,0,1
1,5000,500,2,3,2,1,1,2,3
2,8500,1060,2,3,1,1,2,2,5
2,8000,900,2,3,0,1,1,0,2
2,16000,1650,2,3,1,1,1,0,3
2,7500,800,2,3,1,1,2,2,4
6,35000,3400,2,3,2,1,7,0,2
3,8000,1100,1,3,1,1,1,2,5
2,45000,1492,2,3,1,1,2,4,31
3,9000,1100,1,3,1,1,1,1,4
4,60000,2990,2,3,1,1,3,3,13
3,70000,2780,2,3,1,1,3,4,26
2,9000,1100,1,3,2,1,2,1,2
2,11000,90,2,3,1,1,2,0,5
2,5800,760,2,3,2,2,2,1,2
1,9000,600,2,3,0,1,1,0,4
2,18000,940,2,3,1,1,2,6,10
3,45000,1742,1,3,1,2,3,24,33
3,55000,2000,1,3,1,1,3,0,12
1,9500,800,2,3,1,1,1,3,4
3,35000,1800,2,3,0,1,3,1,3
2,7500,1350,2,3,2,1,2,0,1
3,25000,1685,2,3,0,1,3,0,5
2,12500,1250,2,3,2,1,3,0,2
3,22000,1800,1,3,1,2,3,1,2
2,7500,853,2,3,1,1,2,4,5
3,42000,2000,1,3,1,2,3,4,17
1,8000,800,2,3,0,1,1,0,2
2,20000,1200,2,3,1,1,1,0,1
2,19000,1100,1,3,1,1,2,5,5
1,14000,550,1,3,2,0,1,1,5
2,18500,920,1,3,1,2,2,3,5
3,38000,1400,1,3,1,1,2,4,6
3,67000,2310,2,3,1,2,3,3,17
2,5000,650,2,3,2,2,2,2,3
1,25000,700,1,3,1,1,2,5,5
1,7000,300,2,3,2,1,1,1,3
4,10000,100,2,3,2,1,2,1,3
2,25000,1050,1,3,0,1,2,1,5
2,11000,1125,2,3,2,0,2,1,2
4,17000,1600,2,3,2,1,4,2,5
3,47000,2400,2,3,0,1,3,1,3
2,10000,650,2,3,2,1,2,3,5
1,7500,1000,2,3,2,1,1,0,2
2,10000,900,2,3,1,1,2,1,3
2,11000,1250,2,3,1,1,3,1,3
2,21000,1020,2,3,0,1,2,8,9
3,15000,1270,1,3,0,2,2,0,1
1,7500,600,2,3,2,1,1,3,4
1,6500,500,1,3,2,0,1,2,3
2,7500,800,2,3,1,1,2,2,2
3,15000,1500,2,3,2,1,2,2,4
2,11000,1200,2,3,1,1,2,2,3
3,23000,1900,1,3,1,1,3,1,2
2,11000,950,2,3,2,1,2,2,4
1,8000,300,2,3,1,1,1,1,3
2,13000,1250,2,3,2,1,2,0,1
2,17000,1200,2,3,2,0,2,2,4
2,16000,1100,2,3,1,1,2,2,4
2,12000,1100,2,3,1,1,2,2,4
2,20000,1500,2,3,1,1,2,1,2
3,18000,1400,2,3,1,1,2,4,5
3,50000,1742,1,3,1,2,3,11,35
2,23000,1250,1,3,1,1,2,2,4
1,16500,650,2,3,0,1,1,1,6
3,25000,1545,2,3,0,1,2,4,6
1,13000,700,1,3,2,1,2,1,2
2,12000,1600,2,3,2,1,2,1,5
3,37000,1700,2,3,0,1,3,0,15
2,6500,920,2,3,2,1,2,0,27
2,13000,1115,1,3,2,2,2,3,5
3,17500,1000,1,3,1,2,2,2,4
2,15000,1200,2,3,2,1,2,3,5
1,4000,500,2,3,2,1,1,2,3
3,15000,1850,2,3,1,1,2,1,1
1,9000,600,2,3,2,1,2,2,2
2,13000,200,1,3,2,2,2,3,3
3,25000,1500,2,3,1,1,3,1,4
3,37000,2100,2,3,1,1,3,10,20
3,25000,1250,2,3,1,1,3,1,3
1,13000,800,2,3,1,1,1,3,4
3,20000,1450,2,3,2,1,2,1,5
3,37000,1960,2,3,1,1,3,8,20
3,40000,1965,2,3,1,1,3,10,14
3,45000,1834,2,3,1,1,3,15,30
3,44000,1834,2,3,1,1,3,12,30
2,15000,1150,2,3,2,1,2,1,4
3,37000,1800,2,3,0,1,3,10,20
2,12000,1000,2,3,1,1,2,3,5
2,8000,1200,2,3,2,1,2,1,3
3,30000,2000,2,3,2,1,5,1,1
1,12000,700,2,3,1,1,1,3,4
1,6000,400,2,3,2,1,1,2,3
2,9500,1250,2,3,0,1,2,1,1
1,10000,500,2,3,2,1,1,1,3
3,16000,1550,2,3,2,1,3,1,4
2,20000,1000,2,3,2,1,2,2,4
2,10000,1200,1,3,2,2,2,1,2
2,13000,1200,1,3,2,1,2,2,3
2,17000,1200,1,3,1,0,2,5,5
2,15000,1800,2,3,1,1,2,0,1
2,10000,1100,2,3,0,2,2,5,5
3,25000,1650,1,3,1,0,2,3,4
3,15000,225,1,3,2,1,3,0,1
1,11000,550,2,3,0,1,1,4,6
1,7500,350,2,3,2,1,1,2,4
2,15000,600,2,3,2,1,1,1,2
1,7500,500,2,3,2,1,1,2,3
2,11000,1100,2,3,2,1,2,0,5
2,15000,1205,2,3,0,1,2,3,5
2,9500,1200,2,3,1,1,1,0,2
1,5000,540,2,3,1,1,1,2,3
3,20000,1800,1,3,1,1,4,2,2
1,8500,500,2,3,2,1,1,2,3
2,9000,1200,2,3,1,1,2,0,2
2,15000,1180,2,3,1,1,2,4,5
2,20000,1000,2,3,2,1,2,4,5
2,11500,675,1,3,2,0,2,3,3
3,13000,1450,2,3,2,1,2,2,5
1,11000,100,2,3,2,1,1,2,5
1,6000,500,1,3,2,0,1,1,3
2,15000,100,2,3,2,1,2,3,4
4,45000,2300,1,3,1,1,4,4,5
1,5000,300,2,3,2,1,1,0,2
1,6000,300,2,3,2,1,1,1,2
1,8000,800,1,3,2,1,1,3,3
2,15000,1280,2,3,2,1,3,0,1
2,10000,110,1,3,2,0,2,1,1
2,9000,920,2,3,1,1,2,4,4
2,16000,2000,2,3,2,1,2,0,3
2,16000,770,2,3,1,1,2,1,4
3,45000,3200,1,3,1,1,3,1,3
2,12000,1500,1,3,2,0,2,1,2
2,14500,1100,2,3,1,1,2,1,5
1,8000,450,2,3,2,1,1,3,3
6,80000,4500,2,3,1,1,6,1,2
2,15000,1300,1,3,1,1,2,2,4
1,15500,1000,1,3,1,1,1,2,5
2,8000,900,1,3,1,0,2,0,2
1,7500,400,2,3,2,1,1,2,3
3,15000,10,1,3,0,1,3,1,1
1,5000,450,2,3,2,1,1,1,2
2,10000,1300,2,3,2,1,2,2,3
2,16000,1000,2,3,0,1,2,4,5
2,15000,1300,1,3,1,0,2,0,1
1,6000,350,2,3,1,1,1,1,3
3,32000,1560,2,3,1,1,3,1,6
3,22000,1800,1,3,1,1,3,4,5
1,9000,600,1,3,1,1,1,1,4
2,12000,350,1,3,2,0,1,2,2
2,16000,1100,1,3,0,0,2,4,5
2,13000,1100,2,3,1,1,2,3,5
2,20000,1170,2,3,2,1,2,1,2
1,9000,550,1,3,2,1,1,-1,1
2,11000,1000,2,3,2,1,2,5,5
2,12500,1100,2,3,0,1,2,2,5
3,65000,2700,1,3,1,1,3,2,5
3,60000,2170,1,3,1,1,3,4,5
2,26000,1160,2,3,0,2,2,6,7
2,8000,800,2,3,0,1,2,1,6
2,14000,1200,2,3,2,1,2,2,3
3,15000,1422,2,3,1,1,3,4,7
2,15000,1200,2,3,1,1,2,0,2
2,7000,1200,2,3,2,1,2,1,1
2,16000,1080,1,3,1,1,2,3,5
2,17000,1050,1,3,1,1,2,3,3
2,18000,1100,1,3,1,1,2,3,5
2,20000,700,2,3,2,1,2,3,7
2,18000,1150,2,3,1,1,2,4,5
2,19000,1124,2,3,0,1,2,1,5
1,7000,650,2,3,1,1,1,3,3
2,10000,1125,1,3,2,0,2,2,3
2,9000,850,2,3,1,1,2,2,2
2,30000,1140,2,3,0,2,2,5,5
2,20000,1350,2,3,1,0,2,8,14
1,6500,600,2,3,2,1,1,2,3
2,9000,1050,2,3,2,1,2,0,1
3,20000,1100,2,3,1,1,3,2,5
2,8000,1200,2,3,1,1,2,0,3
3,22000,1450,2,3,1,1,2,2,6
2,17000,1000,2,3,1,2,2,5,5
1,7000,300,2,3,1,1,1,1,2
6,30000,4200,2,3,1,1,5,0,2
2,12000,1000,2,3,2,1,2,2,3
3,53000,2300,1,3,0,0,3,1,5
2,11000,900,2,3,2,1,2,0,2
1,7500,650,1,3,1,0,1,2,4
1,7500,850,1,3,1,0,1,3,5
2,12000,1300,2,3,1,1,2,2,3
2,12000,950,2,3,0,1,2,4,4
1,10500,150,1,3,2,1,1,3,6
2,6000,900,1,3,2,1,2,0,1
1,4500,50,2,3,2,1,1,4,5
2,25000,1200,2,3,2,2,2,3,4
2,13000,1350,2,3,2,1,2,2,3
1,6000,400,2,3,2,1,1,1,3
2,12500,800,2,3,2,1,2,5,7
3,26000,1450,2,3,1,1,2,4,4
3,60000,2405,2,3,1,0,3,10,14
3,35000,2500,2,3,2,1,2,2,2
4,16000,1000,2,3,1,1,2,1,3
2,12000,1200,2,3,2,1,2,1,3
3,20000,1600,1,3,1,2,3,1,2
2,12000,980,2,3,2,1,2,2,3
3,25000,1600,2,3,1,1,3,1,2
2,17000,1000,2,3,1,1,2,3,4
1,5500,40,2,3,2,1,1,0,2
1,8000,850,2,3,2,1,1,0,3
2,17000,840,2,3,0,1,2,3,5
2,15000,600,1,3,2,0,1,2,2
1,9000,650,2,3,0,1,1,1,3
2,16000,1100,2,3,0,2,2,2,5
3,30000,214,2,3,0,0,4,2,2
3,30000,1700,2,3,1,2,3,6,13
2,13000,1500,1,3,2,2,2,0,1
2,8000,600,2,3,2,1,2,1,4
2,13000,950,2,3,2,1,2,2,2
2,7000,900,2,3,2,1,1,0,2
1,5000,500,1,3,0,1,1,0,1
3,18000,1450,1,3,1,2,3,1,5
3,35000,1250,2,3,0,0,2,4,5
3,15000,1500,2,3,1,2,3,-1,1
3,15000,1500,2,3,1,1,3,-1,1
2,17000,855,1,3,2,0,2,4,5
2,25000,1040,1,3,2,0,2,2,4
2,12000,1350,2,3,2,1,2,2,2
2,15000,1000,1,3,1,1,2,3,5
3,29000,2000,2,3,1,1,3,1,4
3,35000,1750,1,3,1,1,3,3,5
3,45000,1500,1,3,1,2,2,23,34
2,15000,1000,1,3,2,0,2,4,5
